id,Date,Max Temperature,Min Temperature,lon,lat
5471,1994-1-1,36.14,19.991,32.077942,15.2491215
5472,1994-1-2,37.11,20.264,32.077942,15.2491215
5473,1994-1-3,32.421,18.595,32.077942,15.2491215
5474,1994-1-4,31.496,17.121,32.077942,15.2491215
5475,1994-1-5,31.528,17.822,32.077942,15.2491215
5476,1994-1-6,30.37,15.965,32.077942,15.2491215
5477,1994-1-7,31.102,15.352,32.077942,15.2491215
5478,1994-1-8,32.095,15.705,32.077942,15.2491215
5479,1994-1-9,32.954,16.115,32.077942,15.2491215
5480,1994-1-10,34.164,18.059,32.077942,15.2491215
5481,1994-1-11,34.848,18.751,32.077942,15.2491215
5482,1994-1-12,35.111,18.099,32.077942,15.2491215
5483,1994-1-13,36.835,18.935,32.077942,15.2491215
5484,1994-1-14,37.663,21.952,32.077942,15.2491215
5485,1994-1-15,29.301,17.882,32.077942,15.2491215
5486,1994-1-16,27.345,15.913,32.077942,15.2491215
5487,1994-1-17,30.27,15.062,32.077942,15.2491215
5488,1994-1-18,31.739,16.132,32.077942,15.2491215
5489,1994-1-19,32.41,16.066,32.077942,15.2491215
5490,1994-1-20,33.711,17.85,32.077942,15.2491215
5491,1994-1-21,34.78,18.443,32.077942,15.2491215
5492,1994-1-22,35.631,18.578,32.077942,15.2491215
5493,1994-1-23,35.021,19.229,32.077942,15.2491215
5494,1994-1-24,34.49,18.744,32.077942,15.2491215
5495,1994-1-25,34.432,19.811,32.077942,15.2491215
5496,1994-1-26,33.75,17.612,32.077942,15.2491215
5497,1994-1-27,33.682,17.836,32.077942,15.2491215
5498,1994-1-28,35.426,17.768,32.077942,15.2491215
5499,1994-1-29,36.539,20.24,32.077942,15.2491215
5500,1994-1-30,35.261,18.433,32.077942,15.2491215
5501,1994-1-31,31.678,17.811,32.077942,15.2491215
5502,1994-2-1,26.776,16.016,32.077942,15.2491215
5503,1994-2-2,29.968,15.143,32.077942,15.2491215
5504,1994-2-3,31.668,16.137,32.077942,15.2491215
5505,1994-2-4,33.702,18.296,32.077942,15.2491215
5506,1994-2-5,33.079,17.724,32.077942,15.2491215
5507,1994-2-6,34.487,18.413,32.077942,15.2491215
5508,1994-2-7,34.085,18.797,32.077942,15.2491215
5509,1994-2-8,33.609,16.022,32.077942,15.2491215
5510,1994-2-9,33.26,18.405,32.077942,15.2491215
5511,1994-2-10,33.278,18.426,32.077942,15.2491215
5512,1994-2-11,32.938,16.639,32.077942,15.2491215
5513,1994-2-12,32.384,15.585,32.077942,15.2491215
5514,1994-2-13,31.507,15.293,32.077942,15.2491215
5515,1994-2-14,32.158,13.978,32.077942,15.2491215
5516,1994-2-15,31.261,13.437,32.077942,15.2491215
5517,1994-2-16,30.615,13.815,32.077942,15.2491215
5518,1994-2-17,30.895,14.718,32.077942,15.2491215
5519,1994-2-18,32.841,14.793,32.077942,15.2491215
5520,1994-2-19,34.353,16.095,32.077942,15.2491215
5521,1994-2-20,36.514,17.242,32.077942,15.2491215
5522,1994-2-21,36.296,19.579,32.077942,15.2491215
5523,1994-2-22,33.464,19.913,32.077942,15.2491215
5524,1994-2-23,30.317,16.03,32.077942,15.2491215
5525,1994-2-24,30.108,14.262,32.077942,15.2491215
5526,1994-2-25,30.971,14.032,32.077942,15.2491215
5527,1994-2-26,33.155,14.582,32.077942,15.2491215
5528,1994-2-27,33.632,16.192,32.077942,15.2491215
5529,1994-2-28,33.036,16.676,32.077942,15.2491215
5530,1994-3-1,33.715,17.702,32.077942,15.2491215
5531,1994-3-2,33.888,17.646,32.077942,15.2491215
5532,1994-3-3,34.564,17.209,32.077942,15.2491215
5533,1994-3-4,34.524,17.581,32.077942,15.2491215
5534,1994-3-5,34.496,18.713,32.077942,15.2491215
5535,1994-3-6,36.101,19.35,32.077942,15.2491215
5536,1994-3-7,36.858,19.283,32.077942,15.2491215
5537,1994-3-8,37.579,21.072,32.077942,15.2491215
5538,1994-3-9,41.877,20.713,32.077942,15.2491215
5539,1994-3-10,39.449,21.131,32.077942,15.2491215
5540,1994-3-11,34.458,19.493,32.077942,15.2491215
5541,1994-3-12,31.972,17.219,32.077942,15.2491215
5542,1994-3-13,31.531,15.704,32.077942,15.2491215
5543,1994-3-14,32.563,15.584,32.077942,15.2491215
5544,1994-3-15,32.105,15.386,32.077942,15.2491215
5545,1994-3-16,32.568,15.8,32.077942,15.2491215
5546,1994-3-17,32.658,16.102,32.077942,15.2491215
5547,1994-3-18,36.859,16.073,32.077942,15.2491215
5548,1994-3-19,39.923,18.319,32.077942,15.2491215
5549,1994-3-20,40.21,21.162,32.077942,15.2491215
5550,1994-3-21,38.738,21.479,32.077942,15.2491215
5551,1994-3-22,35.687,19.825,32.077942,15.2491215
5552,1994-3-23,34.562,16.407,32.077942,15.2491215
5553,1994-3-24,34.048,18.123,32.077942,15.2491215
5554,1994-3-25,33.429,15.514,32.077942,15.2491215
5555,1994-3-26,33.367,16.297,32.077942,15.2491215
5556,1994-3-27,34.211,15.644,32.077942,15.2491215
5557,1994-3-28,37.342,16.864,32.077942,15.2491215
5558,1994-3-29,40.266,18.189,32.077942,15.2491215
5559,1994-3-30,41.674,19.37,32.077942,15.2491215
5560,1994-3-31,43.341,21.234,32.077942,15.2491215
5561,1994-4-1,40.382,25.315,32.077942,15.2491215
5562,1994-4-2,40.042,22.877,32.077942,15.2491215
5563,1994-4-3,40.305,24.094,32.077942,15.2491215
5564,1994-4-4,40.177,26.219,32.077942,15.2491215
5565,1994-4-5,41.935,24.212,32.077942,15.2491215
5566,1994-4-6,41.817,25.232,32.077942,15.2491215
5567,1994-4-7,42.001,24.82,32.077942,15.2491215
5568,1994-4-8,41.517,26.334,32.077942,15.2491215
5569,1994-4-9,41.143,24.968,32.077942,15.2491215
5570,1994-4-10,41.607,25.315,32.077942,15.2491215
5571,1994-4-11,41.215,26.846,32.077942,15.2491215
5572,1994-4-12,41.886,25.821,32.077942,15.2491215
5573,1994-4-13,41.805,24.741,32.077942,15.2491215
5574,1994-4-14,41.041,23.84,32.077942,15.2491215
5575,1994-4-15,40.27,22.322,32.077942,15.2491215
5576,1994-4-16,39.423,21.586,32.077942,15.2491215
5577,1994-4-17,38.877,20.696,32.077942,15.2491215
5578,1994-4-18,40.062,22.505,32.077942,15.2491215
5579,1994-4-19,41.663,23.598,32.077942,15.2491215
5580,1994-4-20,42.616,24.585,32.077942,15.2491215
5581,1994-4-21,43.32,24.971,32.077942,15.2491215
5582,1994-4-22,42.893,25.874,32.077942,15.2491215
5583,1994-4-23,43.447,27.335,32.077942,15.2491215
5584,1994-4-24,44.719,26.721,32.077942,15.2491215
5585,1994-4-25,44.712,26.047,32.077942,15.2491215
5586,1994-4-26,45.491,26.78,32.077942,15.2491215
5587,1994-4-27,45.271,26.095,32.077942,15.2491215
5588,1994-4-28,44.279,22.202,32.077942,15.2491215
5589,1994-4-29,46.872,23.024,32.077942,15.2491215
5590,1994-4-30,44.167,27.317,32.077942,15.2491215
5591,1994-5-1,42.856,28.601,32.077942,15.2491215
5592,1994-5-2,43.94,25.605,32.077942,15.2491215
5593,1994-5-3,38.952,29.835,32.077942,15.2491215
5594,1994-5-4,41.488,27.427,32.077942,15.2491215
5595,1994-5-5,43.307,27.917,32.077942,15.2491215
5596,1994-5-6,40.743,29.889,32.077942,15.2491215
5597,1994-5-7,40.592,27.978,32.077942,15.2491215
5598,1994-5-8,42.196,27.367,32.077942,15.2491215
5599,1994-5-9,41.283,25.284,32.077942,15.2491215
5600,1994-5-10,41.238,24.89,32.077942,15.2491215
5601,1994-5-11,45.349,24.349,32.077942,15.2491215
5602,1994-5-12,43.788,23.379,32.077942,15.2491215
5603,1994-5-13,43.486,23.952,32.077942,15.2491215
5604,1994-5-14,43.052,28.163,32.077942,15.2491215
5605,1994-5-15,45.53,27.355,32.077942,15.2491215
5606,1994-5-16,43.212,23.046,32.077942,15.2491215
5607,1994-5-17,43.125,21.705,32.077942,15.2491215
5608,1994-5-18,43.297,25.493,32.077942,15.2491215
5609,1994-5-19,44.722,27.692,32.077942,15.2491215
5610,1994-5-20,40.234,29.313,32.077942,15.2491215
5611,1994-5-21,41.786,27.26,32.077942,15.2491215
5612,1994-5-22,43.515,30.527,32.077942,15.2491215
5613,1994-5-23,43.977,31.45,32.077942,15.2491215
5614,1994-5-24,43.092,30.981,32.077942,15.2491215
5615,1994-5-25,43.85,30.907,32.077942,15.2491215
5616,1994-5-26,38.999,29.465,32.077942,15.2491215
5617,1994-5-27,41.642,26.367,32.077942,15.2491215
5618,1994-5-28,43.344,27.244,32.077942,15.2491215
5619,1994-5-29,43.628,27.46,32.077942,15.2491215
5620,1994-5-30,43.886,29.53,32.077942,15.2491215
5621,1994-5-31,41.422,29.455,32.077942,15.2491215
5622,1994-6-1,42.296,29.258,32.077942,15.2491215
5623,1994-6-2,41.463,29.033,32.077942,15.2491215
5624,1994-6-3,42.842,28.069,32.077942,15.2491215
5625,1994-6-4,40.846,28.726,32.077942,15.2491215
5626,1994-6-5,39.63,27.858,32.077942,15.2491215
5627,1994-6-6,41.347,27.968,32.077942,15.2491215
5628,1994-6-7,39.891,28.884,32.077942,15.2491215
5629,1994-6-8,41.343,27.294,32.077942,15.2491215
5630,1994-6-9,41.596,26.924,32.077942,15.2491215
5631,1994-6-10,41.577,27.522,32.077942,15.2491215
5632,1994-6-11,39.815,23.802,32.077942,15.2491215
5633,1994-6-12,41.845,23.458,32.077942,15.2491215
5634,1994-6-13,42.016,26.962,32.077942,15.2491215
5635,1994-6-14,42.292,25.995,32.077942,15.2491215
5636,1994-6-15,40.4,27.913,32.077942,15.2491215
5637,1994-6-16,39.829,28.225,32.077942,15.2491215
5638,1994-6-17,40.978,28.673,32.077942,15.2491215
5639,1994-6-18,41.566,28.196,32.077942,15.2491215
5640,1994-6-19,39.141,28.351,32.077942,15.2491215
5641,1994-6-20,39.374,29.461,32.077942,15.2491215
5642,1994-6-21,38.94,27.644,32.077942,15.2491215
5643,1994-6-22,40.05,27.007,32.077942,15.2491215
5644,1994-6-23,37.153,26.643,32.077942,15.2491215
5645,1994-6-24,34.716,25.952,32.077942,15.2491215
5646,1994-6-25,37.137,23.717,32.077942,15.2491215
5647,1994-6-26,37.42,28.113,32.077942,15.2491215
5648,1994-6-27,39.507,26.936,32.077942,15.2491215
5649,1994-6-28,39.853,26.703,32.077942,15.2491215
5650,1994-6-29,38.478,27.493,32.077942,15.2491215
5651,1994-6-30,34.338,25.697,32.077942,15.2491215
5652,1994-7-1,38.384,26.597,32.077942,15.2491215
5653,1994-7-2,34.562,27.708,32.077942,15.2491215
5654,1994-7-3,32.996,24.215,32.077942,15.2491215
5655,1994-7-4,36.849,24.138,32.077942,15.2491215
5656,1994-7-5,37.34,26.139,32.077942,15.2491215
5657,1994-7-6,36.616,26.19,32.077942,15.2491215
5658,1994-7-7,36.506,23.843,32.077942,15.2491215
5659,1994-7-8,37.169,26.143,32.077942,15.2491215
5660,1994-7-9,36.065,26.752,32.077942,15.2491215
5661,1994-7-10,35.86,25.35,32.077942,15.2491215
5662,1994-7-11,34.057,26.301,32.077942,15.2491215
5663,1994-7-12,35.291,24.2,32.077942,15.2491215
5664,1994-7-13,34.562,23.992,32.077942,15.2491215
5665,1994-7-14,34.684,23.331,32.077942,15.2491215
5666,1994-7-15,29.663,25.275,32.077942,15.2491215
5667,1994-7-16,33.99,23.344,32.077942,15.2491215
5668,1994-7-17,33.593,23.174,32.077942,15.2491215
5669,1994-7-18,35.014,25.416,32.077942,15.2491215
5670,1994-7-19,37.694,26.489,32.077942,15.2491215
5671,1994-7-20,30.412,25.194,32.077942,15.2491215
5672,1994-7-21,33.393,23.94,32.077942,15.2491215
5673,1994-7-22,31.019,23.451,32.077942,15.2491215
5674,1994-7-23,27.544,23.048,32.077942,15.2491215
5675,1994-7-24,27.721,21.923,32.077942,15.2491215
5676,1994-7-25,28.28,21.973,32.077942,15.2491215
5677,1994-7-26,31.37,21.845,32.077942,15.2491215
5678,1994-7-27,36.939,23.472,32.077942,15.2491215
5679,1994-7-28,35.629,23.933,32.077942,15.2491215
5680,1994-7-29,31.146,23.599,32.077942,15.2491215
5681,1994-7-30,34.412,22.74,32.077942,15.2491215
5682,1994-7-31,35.986,23.836,32.077942,15.2491215
5683,1994-8-1,35.488,25.142,32.077942,15.2491215
5684,1994-8-2,34.334,23.167,32.077942,15.2491215
5685,1994-8-3,32.398,23.449,32.077942,15.2491215
5686,1994-8-4,34.733,23.853,32.077942,15.2491215
5687,1994-8-5,35.281,24.361,32.077942,15.2491215
5688,1994-8-6,33.921,24.838,32.077942,15.2491215
5689,1994-8-7,36.024,25.002,32.077942,15.2491215
5690,1994-8-8,36.176,23.777,32.077942,15.2491215
5691,1994-8-9,32.184,23.696,32.077942,15.2491215
5692,1994-8-10,33.544,24.879,32.077942,15.2491215
5693,1994-8-11,32.543,22.241,32.077942,15.2491215
5694,1994-8-12,25.563,21.197,32.077942,15.2491215
5695,1994-8-13,32.388,20.042,32.077942,15.2491215
5696,1994-8-14,35.917,22.779,32.077942,15.2491215
5697,1994-8-15,33.275,23.628,32.077942,15.2491215
5698,1994-8-16,33.618,23.302,32.077942,15.2491215
5699,1994-8-17,37.579,24.052,32.077942,15.2491215
5700,1994-8-18,34.118,23.634,32.077942,15.2491215
5701,1994-8-19,30.954,22.28,32.077942,15.2491215
5702,1994-8-20,34.339,23.499,32.077942,15.2491215
5703,1994-8-21,28.204,23.045,32.077942,15.2491215
5704,1994-8-22,36.659,21.568,32.077942,15.2491215
5705,1994-8-23,38.26,24.963,32.077942,15.2491215
5706,1994-8-24,38.721,25.742,32.077942,15.2491215
5707,1994-8-25,37.488,25.7,32.077942,15.2491215
5708,1994-8-26,36.121,26.027,32.077942,15.2491215
5709,1994-8-27,36.307,24.072,32.077942,15.2491215
5710,1994-8-28,34.984,25.459,32.077942,15.2491215
5711,1994-8-29,39.786,25.11,32.077942,15.2491215
5712,1994-8-30,38.54,27.494,32.077942,15.2491215
5713,1994-8-31,37.565,24.548,32.077942,15.2491215
5714,1994-9-1,36.21,25.3,32.077942,15.2491215
5715,1994-9-2,31.921,25.565,32.077942,15.2491215
5716,1994-9-3,40.043,24.064,32.077942,15.2491215
5717,1994-9-4,38,26.439,32.077942,15.2491215
5718,1994-9-5,37.357,25.528,32.077942,15.2491215
5719,1994-9-6,34.452,25.847,32.077942,15.2491215
5720,1994-9-7,37.187,24.739,32.077942,15.2491215
5721,1994-9-8,35.258,22.903,32.077942,15.2491215
5722,1994-9-9,39.87,25.625,32.077942,15.2491215
5723,1994-9-10,40.248,26.379,32.077942,15.2491215
5724,1994-9-11,37.038,26.139,32.077942,15.2491215
5725,1994-9-12,36.624,25.944,32.077942,15.2491215
5726,1994-9-13,40.684,24.714,32.077942,15.2491215
5727,1994-9-14,43.479,26.252,32.077942,15.2491215
5728,1994-9-15,42.197,26.113,32.077942,15.2491215
5729,1994-9-16,41.519,25.187,32.077942,15.2491215
5730,1994-9-17,43.329,28.143,32.077942,15.2491215
5731,1994-9-18,42.387,27.249,32.077942,15.2491215
5732,1994-9-19,42.339,27.482,32.077942,15.2491215
5733,1994-9-20,41.421,25.836,32.077942,15.2491215
5734,1994-9-21,41.41,24.673,32.077942,15.2491215
5735,1994-9-22,43.032,24.371,32.077942,15.2491215
5736,1994-9-23,38.822,27.029,32.077942,15.2491215
5737,1994-9-24,38.22,25.449,32.077942,15.2491215
5738,1994-9-25,43.717,26.498,32.077942,15.2491215
5739,1994-9-26,41.991,25.326,32.077942,15.2491215
5740,1994-9-27,41.611,26.854,32.077942,15.2491215
5741,1994-9-28,41.649,25.781,32.077942,15.2491215
5742,1994-9-29,41.181,28.504,32.077942,15.2491215
5743,1994-9-30,40.796,26.987,32.077942,15.2491215
5744,1994-10-1,40.356,25.969,32.077942,15.2491215
5745,1994-10-2,40.642,26.22,32.077942,15.2491215
5746,1994-10-3,41.691,23.683,32.077942,15.2491215
5747,1994-10-4,42.678,23.028,32.077942,15.2491215
5748,1994-10-5,44.485,25.624,32.077942,15.2491215
5749,1994-10-6,43.357,26.478,32.077942,15.2491215
5750,1994-10-7,42.35,27.874,32.077942,15.2491215
5751,1994-10-8,39.822,24.64,32.077942,15.2491215
5752,1994-10-9,40.667,26.145,32.077942,15.2491215
5753,1994-10-10,39.473,25.977,32.077942,15.2491215
5754,1994-10-11,40.294,26.29,32.077942,15.2491215
5755,1994-10-12,39.975,26.149,32.077942,15.2491215
5756,1994-10-13,40.804,26.329,32.077942,15.2491215
5757,1994-10-14,40.959,25.611,32.077942,15.2491215
5758,1994-10-15,41.554,24.75,32.077942,15.2491215
5759,1994-10-16,41.253,25.892,32.077942,15.2491215
5760,1994-10-17,41.359,24.632,32.077942,15.2491215
5761,1994-10-18,39.966,25.365,32.077942,15.2491215
5762,1994-10-19,39.514,26.132,32.077942,15.2491215
5763,1994-10-20,41.475,24.851,32.077942,15.2491215
5764,1994-10-21,40.82,25.187,32.077942,15.2491215
5765,1994-10-22,42.681,25.581,32.077942,15.2491215
5766,1994-10-23,40.289,27.159,32.077942,15.2491215
5767,1994-10-24,39.793,26.56,32.077942,15.2491215
5768,1994-10-25,39.465,25.457,32.077942,15.2491215
5769,1994-10-26,40.85,24.557,32.077942,15.2491215
5770,1994-10-27,41.993,24.361,32.077942,15.2491215
5771,1994-10-28,40.665,25.762,32.077942,15.2491215
5772,1994-10-29,41.534,25.993,32.077942,15.2491215
5773,1994-10-30,40.496,27.369,32.077942,15.2491215
5774,1994-10-31,39.614,25.37,32.077942,15.2491215
5775,1994-11-1,38.167,25.048,32.077942,15.2491215
5776,1994-11-2,38.44,24.265,32.077942,15.2491215
5777,1994-11-3,39.058,24.387,32.077942,15.2491215
5778,1994-11-4,37.695,23.419,32.077942,15.2491215
5779,1994-11-5,36.677,21.621,32.077942,15.2491215
5780,1994-11-6,35.366,19.858,32.077942,15.2491215
5781,1994-11-7,35.281,18.981,32.077942,15.2491215
5782,1994-11-8,36.042,20.374,32.077942,15.2491215
5783,1994-11-9,36.404,20.952,32.077942,15.2491215
5784,1994-11-10,36.388,21.189,32.077942,15.2491215
5785,1994-11-11,36.614,20.897,32.077942,15.2491215
5786,1994-11-12,37.623,21.597,32.077942,15.2491215
5787,1994-11-13,38.546,23.654,32.077942,15.2491215
5788,1994-11-14,38.225,22.893,32.077942,15.2491215
5789,1994-11-15,37.137,22.326,32.077942,15.2491215
5790,1994-11-16,34.453,21.415,32.077942,15.2491215
5791,1994-11-17,31.441,15.921,32.077942,15.2491215
5792,1994-11-18,32.337,15.244,32.077942,15.2491215
5793,1994-11-19,34.736,16.116,32.077942,15.2491215
5794,1994-11-20,35.952,19.129,32.077942,15.2491215
5795,1994-11-21,35.499,19.855,32.077942,15.2491215
5796,1994-11-22,34.403,20.563,32.077942,15.2491215
5797,1994-11-23,31.315,18.442,32.077942,15.2491215
5798,1994-11-24,29.43,16.584,32.077942,15.2491215
5799,1994-11-25,27.774,15.408,32.077942,15.2491215
5800,1994-11-26,29.295,15.102,32.077942,15.2491215
5801,1994-11-27,31.17,15.717,32.077942,15.2491215
5802,1994-11-28,31.664,15.363,32.077942,15.2491215
5803,1994-11-29,31.938,14.964,32.077942,15.2491215
5804,1994-11-30,30.569,15.361,32.077942,15.2491215
5805,1994-12-1,28.97,15.922,32.077942,15.2491215
5806,1994-12-2,30.424,14.534,32.077942,15.2491215
5807,1994-12-3,28.994,14.541,32.077942,15.2491215
5808,1994-12-4,24.92,12.529,32.077942,15.2491215
5809,1994-12-5,24.691,10.296,32.077942,15.2491215
5810,1994-12-6,27.649,12.257,32.077942,15.2491215
5811,1994-12-7,28.908,13.253,32.077942,15.2491215
5812,1994-12-8,29.675,14.401,32.077942,15.2491215
5813,1994-12-9,28.806,15.43,32.077942,15.2491215
5814,1994-12-10,28.506,14.522,32.077942,15.2491215
5815,1994-12-11,27.18,14.043,32.077942,15.2491215
5816,1994-12-12,26.391,13.909,32.077942,15.2491215
5817,1994-12-13,27.831,13.458,32.077942,15.2491215
5818,1994-12-14,28.25,12.24,32.077942,15.2491215
5819,1994-12-15,29.182,12.675,32.077942,15.2491215
5820,1994-12-16,31.367,13.598,32.077942,15.2491215
5821,1994-12-17,29.051,14.436,32.077942,15.2491215
5822,1994-12-18,27.938,13.498,32.077942,15.2491215
5823,1994-12-19,27.574,14.089,32.077942,15.2491215
5824,1994-12-20,27.807,13.932,32.077942,15.2491215
5825,1994-12-21,28.451,13.24,32.077942,15.2491215
5826,1994-12-22,30.623,14.321,32.077942,15.2491215
5827,1994-12-23,31.101,15.516,32.077942,15.2491215
5828,1994-12-24,32.053,16.74,32.077942,15.2491215
5829,1994-12-25,31.83,17.189,32.077942,15.2491215
5830,1994-12-26,33.114,16.646,32.077942,15.2491215
5831,1994-12-27,35.08,18.006,32.077942,15.2491215
5832,1994-12-28,34.889,19.214,32.077942,15.2491215
5833,1994-12-29,31.576,18.059,32.077942,15.2491215
5834,1994-12-30,29.748,15.478,32.077942,15.2491215
5835,1994-12-31,28.97,15.166,32.077942,15.2491215
5836,1995-1-1,29.364,15.34,32.077942,15.2491215
5837,1995-1-2,30.407,14.92,32.077942,15.2491215
5838,1995-1-3,32.085,15.281,32.077942,15.2491215
5839,1995-1-4,33.687,16.232,32.077942,15.2491215
5840,1995-1-5,33.558,18.421,32.077942,15.2491215
5841,1995-1-6,32.028,16.069,32.077942,15.2491215
5842,1995-1-7,33.089,16.298,32.077942,15.2491215
5843,1995-1-8,33.551,18.683,32.077942,15.2491215
5844,1995-1-9,33.521,18.369,32.077942,15.2491215
5845,1995-1-10,33.455,18.304,32.077942,15.2491215
5846,1995-1-11,34.434,18.203,32.077942,15.2491215
5847,1995-1-12,35.332,18.381,32.077942,15.2491215
5848,1995-1-13,34.606,18.295,32.077942,15.2491215
5849,1995-1-14,36.145,19.276,32.077942,15.2491215
5850,1995-1-15,36.944,19.82,32.077942,15.2491215
5851,1995-1-16,36.195,19.829,32.077942,15.2491215
5852,1995-1-17,33.357,18.034,32.077942,15.2491215
5853,1995-1-18,32.271,18.436,32.077942,15.2491215
5854,1995-1-19,30.859,17.765,32.077942,15.2491215
5855,1995-1-20,31.992,18.093,32.077942,15.2491215
5856,1995-1-21,30.907,16.955,32.077942,15.2491215
5857,1995-1-22,30.504,16.233,32.077942,15.2491215
5858,1995-1-23,30.727,14.739,32.077942,15.2491215
5859,1995-1-24,28.723,14.397,32.077942,15.2491215
5860,1995-1-25,26.967,12.43,32.077942,15.2491215
5861,1995-1-26,28.942,11.84,32.077942,15.2491215
5862,1995-1-27,30.82,13.664,32.077942,15.2491215
5863,1995-1-28,31.149,14.418,32.077942,15.2491215
5864,1995-1-29,31.419,15.901,32.077942,15.2491215
5865,1995-1-30,33.28,15.446,32.077942,15.2491215
5866,1995-1-31,34.863,16.775,32.077942,15.2491215
5867,1995-2-1,32.177,19.676,32.077942,15.2491215
5868,1995-2-2,36.587,19.101,32.077942,15.2491215
5869,1995-2-3,38.559,20.862,32.077942,15.2491215
5870,1995-2-4,41.321,21.401,32.077942,15.2491215
5871,1995-2-5,33.972,20.276,32.077942,15.2491215
5872,1995-2-6,29.594,17.13,32.077942,15.2491215
5873,1995-2-7,27.785,14.811,32.077942,15.2491215
5874,1995-2-8,27.16,13.3,32.077942,15.2491215
5875,1995-2-9,27.405,13.091,32.077942,15.2491215
5876,1995-2-10,29.459,12.385,32.077942,15.2491215
5877,1995-2-11,30.487,12.437,32.077942,15.2491215
5878,1995-2-12,30.556,12.793,32.077942,15.2491215
5879,1995-2-13,34.149,13.097,32.077942,15.2491215
5880,1995-2-14,35.326,15.198,32.077942,15.2491215
5881,1995-2-15,30.516,16.665,32.077942,15.2491215
5882,1995-2-16,31.664,13.885,32.077942,15.2491215
5883,1995-2-17,31.781,14.856,32.077942,15.2491215
5884,1995-2-18,30.794,15.413,32.077942,15.2491215
5885,1995-2-19,30.261,15.413,32.077942,15.2491215
5886,1995-2-20,30.842,15.742,32.077942,15.2491215
5887,1995-2-21,31.61,14.49,32.077942,15.2491215
5888,1995-2-22,31.393,15.274,32.077942,15.2491215
5889,1995-2-23,32.775,15.59,32.077942,15.2491215
5890,1995-2-24,35.376,17.138,32.077942,15.2491215
5891,1995-2-25,38.115,18.828,32.077942,15.2491215
5892,1995-2-26,37.47,20.054,32.077942,15.2491215
5893,1995-2-27,36.519,20.676,32.077942,15.2491215
5894,1995-2-28,34.69,19.085,32.077942,15.2491215
5895,1995-3-1,32.478,16.313,32.077942,15.2491215
5896,1995-3-2,32.005,14.918,32.077942,15.2491215
5897,1995-3-3,33.011,14.447,32.077942,15.2491215
5898,1995-3-4,33.964,15.217,32.077942,15.2491215
5899,1995-3-5,36.088,17.896,32.077942,15.2491215
5900,1995-3-6,37.133,19.486,32.077942,15.2491215
5901,1995-3-7,39.875,21.264,32.077942,15.2491215
5902,1995-3-8,38.975,22.061,32.077942,15.2491215
5903,1995-3-9,37.98,22.715,32.077942,15.2491215
5904,1995-3-10,37.642,21.617,32.077942,15.2491215
5905,1995-3-11,36.742,21.092,32.077942,15.2491215
5906,1995-3-12,36.285,20.275,32.077942,15.2491215
5907,1995-3-13,34.113,19.785,32.077942,15.2491215
5908,1995-3-14,35.265,17.386,32.077942,15.2491215
5909,1995-3-15,37.181,18.308,32.077942,15.2491215
5910,1995-3-16,41.797,20.084,32.077942,15.2491215
5911,1995-3-17,41.119,23.419,32.077942,15.2491215
5912,1995-3-18,41.865,25.128,32.077942,15.2491215
5913,1995-3-19,45.355,24.969,32.077942,15.2491215
5914,1995-3-20,41.246,27.599,32.077942,15.2491215
5915,1995-3-21,38.634,26.546,32.077942,15.2491215
5916,1995-3-22,40.856,24.034,32.077942,15.2491215
5917,1995-3-23,41.827,23.705,32.077942,15.2491215
5918,1995-3-24,40.109,23.843,32.077942,15.2491215
5919,1995-3-25,39.718,25.708,32.077942,15.2491215
5920,1995-3-26,38.286,24.903,32.077942,15.2491215
5921,1995-3-27,36.981,22.528,32.077942,15.2491215
5922,1995-3-28,37.967,21.418,32.077942,15.2491215
5923,1995-3-29,39.062,21.602,32.077942,15.2491215
5924,1995-3-30,39.853,22.348,32.077942,15.2491215
5925,1995-3-31,40.189,22.518,32.077942,15.2491215
5926,1995-4-1,39.085,22.656,32.077942,15.2491215
5927,1995-4-2,41.783,24.513,32.077942,15.2491215
5928,1995-4-3,38.591,24.423,32.077942,15.2491215
5929,1995-4-4,35.68,20.577,32.077942,15.2491215
5930,1995-4-5,35.326,19.257,32.077942,15.2491215
5931,1995-4-6,35.383,18.365,32.077942,15.2491215
5932,1995-4-7,37.994,17.527,32.077942,15.2491215
5933,1995-4-8,41.264,18.538,32.077942,15.2491215
5934,1995-4-9,42.463,20.712,32.077942,15.2491215
5935,1995-4-10,44.023,23.348,32.077942,15.2491215
5936,1995-4-11,45.052,23.975,32.077942,15.2491215
5937,1995-4-12,42.395,24.514,32.077942,15.2491215
5938,1995-4-13,41.848,24.36,32.077942,15.2491215
5939,1995-4-14,42.626,24.319,32.077942,15.2491215
5940,1995-4-15,42.2,24.501,32.077942,15.2491215
5941,1995-4-16,40.775,25.191,32.077942,15.2491215
5942,1995-4-17,41.553,24.327,32.077942,15.2491215
5943,1995-4-18,42.512,25.222,32.077942,15.2491215
5944,1995-4-19,45.943,26.359,32.077942,15.2491215
5945,1995-4-20,42.914,29.616,32.077942,15.2491215
5946,1995-4-21,45.711,32.451,32.077942,15.2491215
5947,1995-4-22,42.146,28.572,32.077942,15.2491215
5948,1995-4-23,39.867,25.572,32.077942,15.2491215
5949,1995-4-24,40.184,24.567,32.077942,15.2491215
5950,1995-4-25,41.279,23.748,32.077942,15.2491215
5951,1995-4-26,41.304,25.354,32.077942,15.2491215
