id,Date,Precipitation,lon,lat
3902,9/15/1989,0.336456749,32.077942,15.2491215
3903,9/16/1989,0,32.077942,15.2491215
3904,9/17/1989,0,32.077942,15.2491215
3905,9/18/1989,0,32.077942,15.2491215
3906,9/19/1989,0,32.077942,15.2491215
3907,9/20/1989,0,32.077942,15.2491215
3908,9/21/1989,0,32.077942,15.2491215
3909,9/22/1989,0,32.077942,15.2491215
3910,9/23/1989,0,32.077942,15.2491215
3911,9/24/1989,0,32.077942,15.2491215
3912,9/25/1989,2.35347768,32.077942,15.2491215
3913,9/26/1989,0,32.077942,15.2491215
3914,9/27/1989,0.377655026,32.077942,15.2491215
3915,9/28/1989,3.376577779,32.077942,15.2491215
3916,9/29/1989,3.714749532,32.077942,15.2491215
3917,9/30/1989,0,32.077942,15.2491215
3918,10/1/1989,3.01780908,32.077942,15.2491215
3919,10/2/1989,0.051498439,32.077942,15.2491215
3920,10/3/1989,0.157928544,32.077942,15.2491215
3921,10/4/1989,0,32.077942,15.2491215
3922,10/5/1989,0,32.077942,15.2491215
3923,10/6/1989,0,32.077942,15.2491215
3924,10/7/1989,0,32.077942,15.2491215
3925,10/8/1989,0,32.077942,15.2491215
3926,10/9/1989,0,32.077942,15.2491215
3927,10/10/1989,0,32.077942,15.2491215
3928,10/11/1989,0,32.077942,15.2491215
3929,10/12/1989,0,32.077942,15.2491215
3930,10/13/1989,0,32.077942,15.2491215
3931,10/14/1989,0,32.077942,15.2491215
3932,10/15/1989,0,32.077942,15.2491215
3933,10/16/1989,0,32.077942,15.2491215
3934,10/17/1989,0,32.077942,15.2491215
3935,10/18/1989,0,32.077942,15.2491215
3936,10/19/1989,0,32.077942,15.2491215
3937,10/20/1989,0,32.077942,15.2491215
3938,10/21/1989,0,32.077942,15.2491215
3939,10/22/1989,0,32.077942,15.2491215
3940,10/23/1989,0,32.077942,15.2491215
3941,10/24/1989,0,32.077942,15.2491215
3942,10/25/1989,0,32.077942,15.2491215
3943,10/26/1989,0,32.077942,15.2491215
3944,10/27/1989,0,32.077942,15.2491215
3945,10/28/1989,0,32.077942,15.2491215
3946,10/29/1989,0,32.077942,15.2491215
3947,10/30/1989,0,32.077942,15.2491215
3948,10/31/1989,0,32.077942,15.2491215
3949,11/1/1989,0,32.077942,15.2491215
3950,11/2/1989,0,32.077942,15.2491215
3951,11/3/1989,1.30119264,32.077942,15.2491215
3952,11/4/1989,0,32.077942,15.2491215
3953,11/5/1989,0,32.077942,15.2491215
3954,11/6/1989,0,32.077942,15.2491215
3955,11/7/1989,0,32.077942,15.2491215
3956,11/8/1989,0,32.077942,15.2491215
3957,11/9/1989,0,32.077942,15.2491215
3958,11/10/1989,0,32.077942,15.2491215
3959,11/11/1989,0,32.077942,15.2491215
3960,11/12/1989,0,32.077942,15.2491215
3961,11/13/1989,0,32.077942,15.2491215
3962,11/14/1989,0,32.077942,15.2491215
3963,11/15/1989,0,32.077942,15.2491215
3964,11/16/1989,0,32.077942,15.2491215
3965,11/17/1989,0,32.077942,15.2491215
3966,11/18/1989,0,32.077942,15.2491215
3967,11/19/1989,0,32.077942,15.2491215
3968,11/20/1989,0,32.077942,15.2491215
3969,11/21/1989,0,32.077942,15.2491215
3970,11/22/1989,0,32.077942,15.2491215
3971,11/23/1989,0,32.077942,15.2491215
3972,11/24/1989,0,32.077942,15.2491215
3973,11/25/1989,0,32.077942,15.2491215
3974,11/26/1989,0,32.077942,15.2491215
3975,11/27/1989,0,32.077942,15.2491215
3976,11/28/1989,0,32.077942,15.2491215
3977,11/29/1989,0,32.077942,15.2491215
3978,11/30/1989,0,32.077942,15.2491215
3979,12/1/1989,0,32.077942,15.2491215
3980,12/2/1989,0,32.077942,15.2491215
3981,12/3/1989,0,32.077942,15.2491215
3982,12/4/1989,0,32.077942,15.2491215
3983,12/5/1989,0,32.077942,15.2491215
3984,12/6/1989,0,32.077942,15.2491215
3985,12/7/1989,0,32.077942,15.2491215
3986,12/8/1989,0,32.077942,15.2491215
3987,12/9/1989,0,32.077942,15.2491215
3988,12/10/1989,0,32.077942,15.2491215
3989,12/11/1989,0,32.077942,15.2491215
3990,12/12/1989,0,32.077942,15.2491215
3991,12/13/1989,0,32.077942,15.2491215
3992,12/14/1989,0,32.077942,15.2491215
3993,12/15/1989,0,32.077942,15.2491215
3994,12/16/1989,0,32.077942,15.2491215
3995,12/17/1989,0,32.077942,15.2491215
3996,12/18/1989,0,32.077942,15.2491215
3997,12/19/1989,0,32.077942,15.2491215
3998,12/20/1989,0,32.077942,15.2491215
3999,12/21/1989,0,32.077942,15.2491215
4000,12/22/1989,0,32.077942,15.2491215
4001,12/23/1989,0,32.077942,15.2491215
4002,12/24/1989,0,32.077942,15.2491215
4003,12/25/1989,0,32.077942,15.2491215
4004,12/26/1989,0,32.077942,15.2491215
4005,12/27/1989,0,32.077942,15.2491215
4006,12/28/1989,0,32.077942,15.2491215
4007,12/29/1989,0,32.077942,15.2491215
4008,12/30/1989,0,32.077942,15.2491215
4009,12/31/1989,0,32.077942,15.2491215
4010,1/1/1990,0,32.077942,15.2491215
4011,1/2/1990,0,32.077942,15.2491215
4012,1/3/1990,0,32.077942,15.2491215
4013,1/4/1990,0,32.077942,15.2491215
4014,1/5/1990,0,32.077942,15.2491215
4015,1/6/1990,0,32.077942,15.2491215
4016,1/7/1990,0,32.077942,15.2491215
4017,1/8/1990,0,32.077942,15.2491215
4018,1/9/1990,0,32.077942,15.2491215
4019,1/10/1990,0,32.077942,15.2491215
4020,1/11/1990,0,32.077942,15.2491215
4021,1/12/1990,0,32.077942,15.2491215
4022,1/13/1990,0,32.077942,15.2491215
4023,1/14/1990,0,32.077942,15.2491215
4024,1/15/1990,0,32.077942,15.2491215
4025,1/16/1990,0,32.077942,15.2491215
4026,1/17/1990,0,32.077942,15.2491215
4027,1/18/1990,0,32.077942,15.2491215
4028,1/19/1990,0,32.077942,15.2491215
4029,1/20/1990,0,32.077942,15.2491215
4030,1/21/1990,0,32.077942,15.2491215
4031,1/22/1990,0,32.077942,15.2491215
4032,1/23/1990,0,32.077942,15.2491215
4033,1/24/1990,0,32.077942,15.2491215
4034,1/25/1990,0,32.077942,15.2491215
4035,1/26/1990,0,32.077942,15.2491215
4036,1/27/1990,0,32.077942,15.2491215
4037,1/28/1990,0,32.077942,15.2491215
4038,1/29/1990,0,32.077942,15.2491215
4039,1/30/1990,0,32.077942,15.2491215
4040,1/31/1990,0,32.077942,15.2491215
4041,2/1/1990,0,32.077942,15.2491215
4042,2/2/1990,0,32.077942,15.2491215
4043,2/3/1990,0,32.077942,15.2491215
4044,2/4/1990,0,32.077942,15.2491215
4045,2/5/1990,0,32.077942,15.2491215
4046,2/6/1990,0,32.077942,15.2491215
4047,2/7/1990,0,32.077942,15.2491215
4048,2/8/1990,0,32.077942,15.2491215
4049,2/9/1990,0,32.077942,15.2491215
4050,2/10/1990,0,32.077942,15.2491215
4051,2/11/1990,0,32.077942,15.2491215
4052,2/12/1990,0,32.077942,15.2491215
4053,2/13/1990,0,32.077942,15.2491215
4054,2/14/1990,0,32.077942,15.2491215
4055,2/15/1990,0,32.077942,15.2491215
4056,2/16/1990,0,32.077942,15.2491215
4057,2/17/1990,0,32.077942,15.2491215
4058,2/18/1990,0,32.077942,15.2491215
4059,2/19/1990,0,32.077942,15.2491215
4060,2/20/1990,0,32.077942,15.2491215
4061,2/21/1990,0,32.077942,15.2491215
4062,2/22/1990,0,32.077942,15.2491215
4063,2/23/1990,0,32.077942,15.2491215
4064,2/24/1990,0,32.077942,15.2491215
4065,2/25/1990,0,32.077942,15.2491215
4066,2/26/1990,0,32.077942,15.2491215
4067,2/27/1990,0,32.077942,15.2491215
4068,2/28/1990,0,32.077942,15.2491215
4069,3/1/1990,0,32.077942,15.2491215
4070,3/2/1990,0,32.077942,15.2491215
4071,3/3/1990,0,32.077942,15.2491215
4072,3/4/1990,0,32.077942,15.2491215
4073,3/5/1990,0,32.077942,15.2491215
4074,3/6/1990,0,32.077942,15.2491215
4075,3/7/1990,0,32.077942,15.2491215
4076,3/8/1990,0,32.077942,15.2491215
4077,3/9/1990,0,32.077942,15.2491215
4078,3/10/1990,0,32.077942,15.2491215
4079,3/11/1990,0,32.077942,15.2491215
4080,3/12/1990,0,32.077942,15.2491215
4081,3/13/1990,0,32.077942,15.2491215
4082,3/14/1990,0,32.077942,15.2491215
4083,3/15/1990,0,32.077942,15.2491215
4084,3/16/1990,0,32.077942,15.2491215
4085,3/17/1990,0,32.077942,15.2491215
4086,3/18/1990,0,32.077942,15.2491215
4087,3/19/1990,0,32.077942,15.2491215
4088,3/20/1990,0,32.077942,15.2491215
4089,3/21/1990,0,32.077942,15.2491215
4090,3/22/1990,0,32.077942,15.2491215
4091,3/23/1990,0,32.077942,15.2491215
4092,3/24/1990,0,32.077942,15.2491215
4093,3/25/1990,0,32.077942,15.2491215
4094,3/26/1990,0,32.077942,15.2491215
4095,3/27/1990,0,32.077942,15.2491215
4096,3/28/1990,0,32.077942,15.2491215
4097,3/29/1990,0,32.077942,15.2491215
4098,3/30/1990,0,32.077942,15.2491215
4099,3/31/1990,0,32.077942,15.2491215
4100,4/1/1990,0,32.077942,15.2491215
4101,4/2/1990,0,32.077942,15.2491215
4102,4/3/1990,0,32.077942,15.2491215
4103,4/4/1990,0,32.077942,15.2491215
4104,4/5/1990,0,32.077942,15.2491215
4105,4/6/1990,0,32.077942,15.2491215
4106,4/7/1990,0,32.077942,15.2491215
4107,4/8/1990,0,32.077942,15.2491215
4108,4/9/1990,0,32.077942,15.2491215
4109,4/10/1990,0,32.077942,15.2491215
4110,4/11/1990,0,32.077942,15.2491215
4111,4/12/1990,0,32.077942,15.2491215
4112,4/13/1990,0,32.077942,15.2491215
4113,4/14/1990,0,32.077942,15.2491215
4114,4/15/1990,0,32.077942,15.2491215
4115,4/16/1990,0,32.077942,15.2491215
4116,4/17/1990,0,32.077942,15.2491215
4117,4/18/1990,0,32.077942,15.2491215
4118,4/19/1990,0,32.077942,15.2491215
4119,4/20/1990,0,32.077942,15.2491215
4120,4/21/1990,0,32.077942,15.2491215
4121,4/22/1990,0,32.077942,15.2491215
4122,4/23/1990,0,32.077942,15.2491215
4123,4/24/1990,0,32.077942,15.2491215
4124,4/25/1990,0,32.077942,15.2491215
4125,4/26/1990,0,32.077942,15.2491215
4126,4/27/1990,0,32.077942,15.2491215
4127,4/28/1990,0,32.077942,15.2491215
4128,4/29/1990,0,32.077942,15.2491215
4129,4/30/1990,0,32.077942,15.2491215
4130,5/1/1990,0,32.077942,15.2491215
4131,5/2/1990,0,32.077942,15.2491215
4132,5/3/1990,0,32.077942,15.2491215
4133,5/4/1990,0,32.077942,15.2491215
4134,5/5/1990,0,32.077942,15.2491215
4135,5/6/1990,0,32.077942,15.2491215
4136,5/7/1990,0,32.077942,15.2491215
4137,5/8/1990,0.034332278,32.077942,15.2491215
4138,5/9/1990,0.326156558,32.077942,15.2491215
4139,5/10/1990,0,32.077942,15.2491215
4140,5/11/1990,0,32.077942,15.2491215
4141,5/12/1990,0,32.077942,15.2491215
4142,5/13/1990,0,32.077942,15.2491215
4143,5/14/1990,0,32.077942,15.2491215
4144,5/15/1990,0,32.077942,15.2491215
4145,5/16/1990,0,32.077942,15.2491215
4146,5/17/1990,0,32.077942,15.2491215
4147,5/18/1990,0,32.077942,15.2491215
4148,5/19/1990,0,32.077942,15.2491215
4149,5/20/1990,0,32.077942,15.2491215
4150,5/21/1990,0,32.077942,15.2491215
4151,5/22/1990,0,32.077942,15.2491215
4152,5/23/1990,0,32.077942,15.2491215
4153,5/24/1990,0,32.077942,15.2491215
4154,5/25/1990,0,32.077942,15.2491215
4155,5/26/1990,0,32.077942,15.2491215
4156,5/27/1990,0,32.077942,15.2491215
4157,5/28/1990,0,32.077942,15.2491215
4158,5/29/1990,0,32.077942,15.2491215
4159,5/30/1990,0,32.077942,15.2491215
4160,5/31/1990,0,32.077942,15.2491215
4161,6/1/1990,0,32.077942,15.2491215
4162,6/2/1990,0,32.077942,15.2491215
4163,6/3/1990,0,32.077942,15.2491215
4164,6/4/1990,0,32.077942,15.2491215
4165,6/5/1990,0,32.077942,15.2491215
4166,6/6/1990,0,32.077942,15.2491215
4167,6/7/1990,0,32.077942,15.2491215
4168,6/8/1990,0,32.077942,15.2491215
4169,6/9/1990,0,32.077942,15.2491215
4170,6/10/1990,0,32.077942,15.2491215
4171,6/11/1990,0,32.077942,15.2491215
4172,6/12/1990,0,32.077942,15.2491215
4173,6/13/1990,0,32.077942,15.2491215
4174,6/14/1990,0,32.077942,15.2491215
4175,6/15/1990,0,32.077942,15.2491215
4176,6/16/1990,0.003433226,32.077942,15.2491215
4177,6/17/1990,0,32.077942,15.2491215
4178,6/18/1990,0,32.077942,15.2491215
4179,6/19/1990,0,32.077942,15.2491215
4180,6/20/1990,0.020599373,32.077942,15.2491215
4181,6/21/1990,0,32.077942,15.2491215
4182,6/22/1990,0,32.077942,15.2491215
4183,6/23/1990,0,32.077942,15.2491215
4184,6/24/1990,0,32.077942,15.2491215
4185,6/25/1990,0,32.077942,15.2491215
4186,6/26/1990,0,32.077942,15.2491215
4187,6/27/1990,0,32.077942,15.2491215
4188,6/28/1990,0.319290264,32.077942,15.2491215
4189,6/29/1990,0.79307496,32.077942,15.2491215
4190,6/30/1990,0,32.077942,15.2491215
4191,7/1/1990,0,32.077942,15.2491215
4192,7/2/1990,0,32.077942,15.2491215
4193,7/3/1990,0,32.077942,15.2491215
4194,7/4/1990,0,32.077942,15.2491215
4195,7/5/1990,0,32.077942,15.2491215
4196,7/6/1990,0,32.077942,15.2491215
4197,7/7/1990,0.188827704,32.077942,15.2491215
4198,7/8/1990,0.31414014,32.077942,15.2491215
4199,7/9/1990,2.013588,32.077942,15.2491215
4200,7/10/1990,0.525283517,32.077942,15.2491215
4201,7/11/1990,0.56991564,32.077942,15.2491215
4202,7/12/1990,1.177596972,32.077942,15.2491215
4203,7/13/1990,1.709744328,32.077942,15.2491215
4204,7/14/1990,0.82054098,32.077942,15.2491215
4205,7/15/1990,1.756096423,32.077942,15.2491215
4206,7/16/1990,0.333023033,32.077942,15.2491215
4207,7/17/1990,1.079749872,32.077942,15.2491215
4208,7/18/1990,53.98749612,32.077942,15.2491215
4209,7/19/1990,1.508904,32.077942,15.2491215
4210,7/20/1990,0,32.077942,15.2491215
4211,7/21/1990,0.789642605,32.077942,15.2491215
4212,7/22/1990,1.632499553,32.077942,15.2491215
4213,7/23/1990,6.243322104,32.077942,15.2491215
4214,7/24/1990,0.63171396,32.077942,15.2491215
4215,7/25/1990,0,32.077942,15.2491215
4216,7/26/1990,0.010299679,32.077942,15.2491215
4217,7/27/1990,0.010299679,32.077942,15.2491215
4218,7/28/1990,0.6008148,32.077942,15.2491215
4219,7/29/1990,0.2420424,32.077942,15.2491215
4220,7/30/1990,0,32.077942,15.2491215
4221,7/31/1990,1.098633506,32.077942,15.2491215
4222,8/1/1990,0,32.077942,15.2491215
4223,8/2/1990,0,32.077942,15.2491215
4224,8/3/1990,0,32.077942,15.2491215
4225,8/4/1990,0,32.077942,15.2491215
4226,8/5/1990,0.360488772,32.077942,15.2491215
4227,8/6/1990,0,32.077942,15.2491215
4228,8/7/1990,0,32.077942,15.2491215
4229,8/8/1990,0.47378556,32.077942,15.2491215
4230,8/9/1990,0,32.077942,15.2491215
4231,8/10/1990,0,32.077942,15.2491215
4232,8/11/1990,0,32.077942,15.2491215
4233,8/12/1990,0,32.077942,15.2491215
4234,8/13/1990,0.02746584,32.077942,15.2491215
4235,8/14/1990,0,32.077942,15.2491215
4236,8/15/1990,0,32.077942,15.2491215
4237,8/16/1990,0,32.077942,15.2491215
4238,8/17/1990,0,32.077942,15.2491215
4239,8/18/1990,0.83084148,32.077942,15.2491215
4240,8/19/1990,0,32.077942,15.2491215
4241,8/20/1990,0,32.077942,15.2491215
4242,8/21/1990,0,32.077942,15.2491215
4243,8/22/1990,0,32.077942,15.2491215
4244,8/23/1990,0,32.077942,15.2491215
4245,8/24/1990,0,32.077942,15.2491215
4246,8/25/1990,1.7681103,32.077942,15.2491215
4247,8/26/1990,0.5905152,32.077942,15.2491215
4248,8/27/1990,0,32.077942,15.2491215
4249,8/28/1990,0.133895844,32.077942,15.2491215
4250,8/29/1990,0,32.077942,15.2491215
4251,8/30/1990,0,32.077942,15.2491215
4252,8/31/1990,0,32.077942,15.2491215
4253,9/1/1990,0,32.077942,15.2491215
4254,9/2/1990,0,32.077942,15.2491215
4255,9/3/1990,0,32.077942,15.2491215
4256,9/4/1990,0.127029564,32.077942,15.2491215
4257,9/5/1990,0,32.077942,15.2491215
4258,9/6/1990,0,32.077942,15.2491215
4259,9/7/1990,0.090980604,32.077942,15.2491215
4260,9/8/1990,0.041198724,32.077942,15.2491215
4261,9/9/1990,0.358772544,32.077942,15.2491215
4262,9/10/1990,0,32.077942,15.2491215
4263,9/11/1990,0,32.077942,15.2491215
4264,9/12/1990,0,32.077942,15.2491215
4265,9/13/1990,0,32.077942,15.2491215
4266,9/14/1990,0,32.077942,15.2491215
4267,9/15/1990,0,32.077942,15.2491215
4268,9/16/1990,0,32.077942,15.2491215
4269,9/17/1990,0,32.077942,15.2491215
4270,9/18/1990,0,32.077942,15.2491215
4271,9/19/1990,0.39825437,32.077942,15.2491215
4272,9/20/1990,0.418853822,32.077942,15.2491215
4273,9/21/1990,1.132965,32.077942,15.2491215
4274,9/22/1990,0,32.077942,15.2491215
4275,9/23/1990,0.67977864,32.077942,15.2491215
4276,9/24/1990,0,32.077942,15.2491215
4277,9/25/1990,0,32.077942,15.2491215
4278,9/26/1990,0,32.077942,15.2491215
4279,9/27/1990,0,32.077942,15.2491215
4280,9/28/1990,0.034332264,32.077942,15.2491215
4281,9/29/1990,0.017166146,32.077942,15.2491215
4282,9/30/1990,0,32.077942,15.2491215
4283,10/1/1990,0,32.077942,15.2491215
4284,10/2/1990,0,32.077942,15.2491215
4285,10/3/1990,0,32.077942,15.2491215
4286,10/4/1990,0,32.077942,15.2491215
4287,10/5/1990,0,32.077942,15.2491215
4288,10/6/1990,0,32.077942,15.2491215
4289,10/7/1990,0,32.077942,15.2491215
4290,10/8/1990,0,32.077942,15.2491215
4291,10/9/1990,0.116729741,32.077942,15.2491215
4292,10/10/1990,0.010299679,32.077942,15.2491215
4293,10/11/1990,0,32.077942,15.2491215
4294,10/12/1990,0,32.077942,15.2491215
4295,10/13/1990,0,32.077942,15.2491215
4296,10/14/1990,0,32.077942,15.2491215
4297,10/15/1990,0,32.077942,15.2491215
4298,10/16/1990,0,32.077942,15.2491215
4299,10/17/1990,0,32.077942,15.2491215
4300,10/18/1990,0,32.077942,15.2491215
4301,10/19/1990,0.006866453,32.077942,15.2491215
4302,10/20/1990,0,32.077942,15.2491215
4303,10/21/1990,1.10549916,32.077942,15.2491215
4304,10/22/1990,0.006866453,32.077942,15.2491215
4305,10/23/1990,0,32.077942,15.2491215
4306,10/24/1990,0,32.077942,15.2491215
4307,10/25/1990,0,32.077942,15.2491215
4308,10/26/1990,0,32.077942,15.2491215
4309,10/27/1990,0,32.077942,15.2491215
4310,10/28/1990,0,32.077942,15.2491215
4311,10/29/1990,0,32.077942,15.2491215
4312,10/30/1990,0,32.077942,15.2491215
4313,10/31/1990,0,32.077942,15.2491215
4314,11/1/1990,0,32.077942,15.2491215
4315,11/2/1990,0,32.077942,15.2491215
4316,11/3/1990,0,32.077942,15.2491215
4317,11/4/1990,0,32.077942,15.2491215
4318,11/5/1990,0,32.077942,15.2491215
4319,11/6/1990,0,32.077942,15.2491215
4320,11/7/1990,0,32.077942,15.2491215
4321,11/8/1990,0,32.077942,15.2491215
4322,11/9/1990,0,32.077942,15.2491215
4323,11/10/1990,0,32.077942,15.2491215
4324,11/11/1990,0,32.077942,15.2491215
4325,11/12/1990,0,32.077942,15.2491215
4326,11/13/1990,0,32.077942,15.2491215
4327,11/14/1990,0,32.077942,15.2491215
4328,11/15/1990,0,32.077942,15.2491215
4329,11/16/1990,0,32.077942,15.2491215
4330,11/17/1990,0,32.077942,15.2491215
4331,11/18/1990,0,32.077942,15.2491215
4332,11/19/1990,0,32.077942,15.2491215
4333,11/20/1990,0,32.077942,15.2491215
4334,11/21/1990,0,32.077942,15.2491215
4335,11/22/1990,0,32.077942,15.2491215
4336,11/23/1990,0,32.077942,15.2491215
4337,11/24/1990,0,32.077942,15.2491215
4338,11/25/1990,0,32.077942,15.2491215
4339,11/26/1990,0,32.077942,15.2491215
4340,11/27/1990,0,32.077942,15.2491215
4341,11/28/1990,0,32.077942,15.2491215
4342,11/29/1990,0,32.077942,15.2491215
4343,11/30/1990,0,32.077942,15.2491215
4344,12/1/1990,0,32.077942,15.2491215
4345,12/2/1990,0,32.077942,15.2491215
4346,12/3/1990,0,32.077942,15.2491215
4347,12/4/1990,0,32.077942,15.2491215
4348,12/5/1990,0,32.077942,15.2491215
4349,12/6/1990,0,32.077942,15.2491215
4350,12/7/1990,0,32.077942,15.2491215
4351,12/8/1990,0,32.077942,15.2491215
4352,12/9/1990,0,32.077942,15.2491215
4353,12/10/1990,0,32.077942,15.2491215
4354,12/11/1990,0,32.077942,15.2491215
4355,12/12/1990,0,32.077942,15.2491215
4356,12/13/1990,0,32.077942,15.2491215
4357,12/14/1990,0,32.077942,15.2491215
4358,12/15/1990,0,32.077942,15.2491215
4359,12/16/1990,0,32.077942,15.2491215
4360,12/17/1990,0,32.077942,15.2491215
4361,12/18/1990,0,32.077942,15.2491215
4362,12/19/1990,0,32.077942,15.2491215
4363,12/20/1990,0,32.077942,15.2491215
4364,12/21/1990,0,32.077942,15.2491215
4365,12/22/1990,0,32.077942,15.2491215
4366,12/23/1990,0,32.077942,15.2491215
4367,12/24/1990,0,32.077942,15.2491215
4368,12/25/1990,0,32.077942,15.2491215
4369,12/26/1990,0,32.077942,15.2491215
4370,12/27/1990,0,32.077942,15.2491215
4371,12/28/1990,0,32.077942,15.2491215
4372,12/29/1990,0,32.077942,15.2491215
4373,12/30/1990,0,32.077942,15.2491215
4374,12/31/1990,0,32.077942,15.2491215
4375,1/1/1991,0,32.077942,15.2491215
4376,1/2/1991,0,32.077942,15.2491215
4377,1/3/1991,0,32.077942,15.2491215
4378,1/4/1991,0,32.077942,15.2491215
4379,1/5/1991,0,32.077942,15.2491215
4380,1/6/1991,0,32.077942,15.2491215
4381,1/7/1991,0,32.077942,15.2491215
4382,1/8/1991,0,32.077942,15.2491215
4383,1/9/1991,0,32.077942,15.2491215
4384,1/10/1991,0,32.077942,15.2491215
4385,1/11/1991,0,32.077942,15.2491215
4386,1/12/1991,0,32.077942,15.2491215
4387,1/13/1991,0,32.077942,15.2491215
4388,1/14/1991,0,32.077942,15.2491215
4389,1/15/1991,0,32.077942,15.2491215
4390,1/16/1991,0,32.077942,15.2491215
4391,1/17/1991,0,32.077942,15.2491215
4392,1/18/1991,0,32.077942,15.2491215
4393,1/19/1991,0,32.077942,15.2491215
4394,1/20/1991,0,32.077942,15.2491215
4395,1/21/1991,0,32.077942,15.2491215
4396,1/22/1991,0,32.077942,15.2491215
4397,1/23/1991,0,32.077942,15.2491215
4398,1/24/1991,0,32.077942,15.2491215
4399,1/25/1991,0,32.077942,15.2491215
4400,1/26/1991,0,32.077942,15.2491215
4401,1/27/1991,0,32.077942,15.2491215
4402,1/28/1991,0,32.077942,15.2491215
4403,1/29/1991,0,32.077942,15.2491215
4404,1/30/1991,0,32.077942,15.2491215
4405,1/31/1991,0,32.077942,15.2491215
4406,2/1/1991,0,32.077942,15.2491215
4407,2/2/1991,0,32.077942,15.2491215
4408,2/3/1991,0,32.077942,15.2491215
4409,2/4/1991,0,32.077942,15.2491215
4410,2/5/1991,0,32.077942,15.2491215
4411,2/6/1991,0,32.077942,15.2491215
4412,2/7/1991,0,32.077942,15.2491215
4413,2/8/1991,0,32.077942,15.2491215
4414,2/9/1991,0,32.077942,15.2491215
4415,2/10/1991,0,32.077942,15.2491215
4416,2/11/1991,0,32.077942,15.2491215
4417,2/12/1991,0,32.077942,15.2491215
4418,2/13/1991,0,32.077942,15.2491215
4419,2/14/1991,0,32.077942,15.2491215
4420,2/15/1991,0,32.077942,15.2491215
4421,2/16/1991,0,32.077942,15.2491215
4422,2/17/1991,0,32.077942,15.2491215
4423,2/18/1991,0,32.077942,15.2491215
4424,2/19/1991,0,32.077942,15.2491215
4425,2/20/1991,0,32.077942,15.2491215
4426,2/21/1991,0,32.077942,15.2491215
4427,2/22/1991,0,32.077942,15.2491215
4428,2/23/1991,0,32.077942,15.2491215
4429,2/24/1991,0,32.077942,15.2491215
4430,2/25/1991,0,32.077942,15.2491215
4431,2/26/1991,0,32.077942,15.2491215
4432,2/27/1991,0,32.077942,15.2491215
4433,2/28/1991,0,32.077942,15.2491215
4434,3/1/1991,0,32.077942,15.2491215
4435,3/2/1991,0,32.077942,15.2491215
4436,3/3/1991,0,32.077942,15.2491215
4437,3/4/1991,0,32.077942,15.2491215
4438,3/5/1991,0,32.077942,15.2491215
4439,3/6/1991,0,32.077942,15.2491215
4440,3/7/1991,0,32.077942,15.2491215
4441,3/8/1991,0,32.077942,15.2491215
4442,3/9/1991,0,32.077942,15.2491215
4443,3/10/1991,0,32.077942,15.2491215
4444,3/11/1991,0,32.077942,15.2491215
4445,3/12/1991,0,32.077942,15.2491215
4446,3/13/1991,0,32.077942,15.2491215
4447,3/14/1991,0,32.077942,15.2491215
4448,3/15/1991,0,32.077942,15.2491215
4449,3/16/1991,0,32.077942,15.2491215
4450,3/17/1991,0,32.077942,15.2491215
4451,3/18/1991,0,32.077942,15.2491215
4452,3/19/1991,0,32.077942,15.2491215
4453,3/20/1991,0,32.077942,15.2491215
4454,3/21/1991,0,32.077942,15.2491215
4455,3/22/1991,0,32.077942,15.2491215
4456,3/23/1991,0,32.077942,15.2491215
4457,3/24/1991,0,32.077942,15.2491215
4458,3/25/1991,0,32.077942,15.2491215
4459,3/26/1991,0,32.077942,15.2491215
4460,3/27/1991,0,32.077942,15.2491215
4461,3/28/1991,0,32.077942,15.2491215
4462,3/29/1991,0,32.077942,15.2491215
4463,3/30/1991,0,32.077942,15.2491215
4464,3/31/1991,0,32.077942,15.2491215
4465,4/1/1991,0,32.077942,15.2491215
4466,4/2/1991,0,32.077942,15.2491215
4467,4/3/1991,0,32.077942,15.2491215
4468,4/4/1991,0,32.077942,15.2491215
4469,4/5/1991,0,32.077942,15.2491215
4470,4/6/1991,0,32.077942,15.2491215
4471,4/7/1991,0,32.077942,15.2491215
4472,4/8/1991,0,32.077942,15.2491215
4473,4/9/1991,1.84020966,32.077942,15.2491215
4474,4/10/1991,0.77247612,32.077942,15.2491215
4475,4/11/1991,0,32.077942,15.2491215
4476,4/12/1991,0,32.077942,15.2491215
4477,4/13/1991,0,32.077942,15.2491215
4478,4/14/1991,0.096130404,32.077942,15.2491215
4479,4/15/1991,0.04119876,32.077942,15.2491215
4480,4/16/1991,0,32.077942,15.2491215
4481,4/17/1991,0,32.077942,15.2491215
4482,4/18/1991,0,32.077942,15.2491215
4483,4/19/1991,0,32.077942,15.2491215
4484,4/20/1991,0,32.077942,15.2491215
4485,4/21/1991,0.04806522,32.077942,15.2491215
4486,4/22/1991,0.024032592,32.077942,15.2491215
4487,4/23/1991,0,32.077942,15.2491215
4488,4/24/1991,0,32.077942,15.2491215
4489,4/25/1991,0,32.077942,15.2491215
4490,4/26/1991,0,32.077942,15.2491215
4491,4/27/1991,0,32.077942,15.2491215
4492,4/28/1991,0,32.077942,15.2491215
4493,4/29/1991,0,32.077942,15.2491215
4494,4/30/1991,0,32.077942,15.2491215
4495,5/1/1991,0,32.077942,15.2491215
4496,5/2/1991,0,32.077942,15.2491215
4497,5/3/1991,0,32.077942,15.2491215
