id,Date,Max Temperature,Min Temperature,lon,lat,,
6547,850348800,32.506,18.504,32.077942,15.2491215,7.34679E+13,
6548,850435200,31.562,17.327,32.077942,15.2491215,7.34754E+13,
6549,850521600,31.417,15.969,32.077942,15.2491215,7.34829E+13,
6550,850608000,31.641,16.461,32.077942,15.2491215,7.34903E+13,
6551,850694400,31.18,16.313,32.077942,15.2491215,7.34978E+13,
6552,850780800,30.608,15.479,32.077942,15.2491215,7.35053E+13,
6553,850867200,31.042,14.342,32.077942,15.2491215,7.35127E+13,
6554,850953600,32.101,15.634,32.077942,15.2491215,7.35202E+13,
6555,851040000,31.545,15.819,32.077942,15.2491215,7.35276E+13,
6556,851126400,31.275,15.214,32.077942,15.2491215,7.35351E+13,
6557,851212800,30.721,16.731,32.077942,15.2491215,7.35426E+13,
6558,851299200,30.242,16.342,32.077942,15.2491215,7.355E+13,
6559,851385600,30.637,15.9,32.077942,15.2491215,7.35575E+13,
6560,851472000,32.326,15.235,32.077942,15.2491215,7.3565E+13,
6561,851558400,35.75,17.457,32.077942,15.2491215,7.35724E+13,
6562,851644800,37.424,18.563,32.077942,15.2491215,7.35799E+13,
6563,851731200,38.093,19.681,32.077942,15.2491215,7.35874E+13,
6564,851817600,33.618,18.48,32.077942,15.2491215,7.35948E+13,
6565,851904000,32.101,14.953,32.077942,15.2491215,7.36023E+13,
6566,851990400,32.265,16.393,32.077942,15.2491215,7.36098E+13,
6567,852076800,33.044,16.974,32.077942,15.2491215,7.36172E+13,
6568,852163200,32.84,17.573,32.077942,15.2491215,7.36247E+13,
6569,852249600,33.001,18.382,32.077942,15.2491215,7.36322E+13,
6570,852336000,32.669,17.954,32.077942,15.2491215,7.36396E+13,
6571,852422400,31.586,17.586,32.077942,15.2491215,7.36471E+13,
6572,852508800,32.716,16.766,32.077942,15.2491215,7.36546E+13,
6573,852595200,33.218,17.654,32.077942,15.2491215,7.3662E+13,
6574,852681600,33.967,18.318,32.077942,15.2491215,7.36695E+13,
6575,852768000,34.185,19.077,32.077942,15.2491215,7.36769E+13,
6576,852854400,34.172,19.043,32.077942,15.2491215,7.36844E+13,
6577,852940800,34.45,19.082,32.077942,15.2491215,7.36919E+13,
6578,853027200,35.306,19.536,32.077942,15.2491215,7.36993E+13,
6579,853113600,36.799,20.011,32.077942,15.2491215,7.37068E+13,
6580,853200000,39.347,20.673,32.077942,15.2491215,7.37143E+13,
6581,853286400,37.392,21.136,32.077942,15.2491215,7.37217E+13,
6582,853372800,32.074,20.346,32.077942,15.2491215,7.37292E+13,
6583,853459200,28.718,15.267,32.077942,15.2491215,7.37367E+13,
6584,853545600,31.627,14.248,32.077942,15.2491215,7.37441E+13,
6585,853632000,31.778,15.198,32.077942,15.2491215,7.37516E+13,
6586,853718400,28.626,15.536,32.077942,15.2491215,7.37591E+13,
6587,853804800,25.516,13.727,32.077942,15.2491215,7.37665E+13,
6588,853891200,24.325,11.045,32.077942,15.2491215,7.3774E+13,
6589,853977600,25.641,10.368,32.077942,15.2491215,7.37815E+13,
6590,854064000,24.873,9.907,32.077942,15.2491215,7.37889E+13,
6591,854150400,24.193,9.77,32.077942,15.2491215,7.37964E+13,
6592,854236800,26.929,9.882,32.077942,15.2491215,7.38039E+13,
6593,854323200,30.225,11.769,32.077942,15.2491215,7.38113E+13,
6594,854409600,32.395,14.398,32.077942,15.2491215,7.38188E+13,
6595,854496000,32.706,15.011,32.077942,15.2491215,7.38262E+13,
6596,854582400,29.918,15.904,32.077942,15.2491215,7.38337E+13,
6597,854668800,27.651,15.028,32.077942,15.2491215,7.38412E+13,
6598,854755200,29.079,14.955,32.077942,15.2491215,7.38486E+13,
6599,854841600,29.699,14.313,32.077942,15.2491215,7.38561E+13,
6600,854928000,30.891,15.11,32.077942,15.2491215,7.38636E+13,
6601,855014400,30.725,15.274,32.077942,15.2491215,7.3871E+13,
6602,855100800,29.755,16.123,32.077942,15.2491215,7.38785E+13,
6603,855187200,30.016,14.759,32.077942,15.2491215,7.3886E+13,
6604,855273600,31.259,14.345,32.077942,15.2491215,7.38934E+13,
6605,855360000,31.13,15.384,32.077942,15.2491215,7.39009E+13,
6606,855446400,31.023,15.423,32.077942,15.2491215,7.39084E+13,
6607,855532800,28.81,14.562,32.077942,15.2491215,7.39158E+13,
6608,855619200,27.233,12.435,32.077942,15.2491215,7.39233E+13,
6609,855705600,28.215,11.551,32.077942,15.2491215,7.39308E+13,
6610,855792000,29.266,12.841,32.077942,15.2491215,7.39382E+13,
6611,855878400,28.854,13.976,32.077942,15.2491215,7.39457E+13,
6612,855964800,30.161,13.555,32.077942,15.2491215,7.39531E+13,
6613,856051200,32.686,13.962,32.077942,15.2491215,7.39606E+13,
6614,856137600,35.241,15.224,32.077942,15.2491215,7.39681E+13,
6615,856224000,34.477,16.677,32.077942,15.2491215,7.39755E+13,
6616,856310400,33.398,15.068,32.077942,15.2491215,7.3983E+13,
6617,856396800,31.74,15.494,32.077942,15.2491215,7.39905E+13,
6618,856483200,30.302,15.22,32.077942,15.2491215,7.39979E+13,
6619,856569600,28.632,14.351,32.077942,15.2491215,7.40054E+13,
6620,856656000,28.551,14.074,32.077942,15.2491215,7.40129E+13,
6621,856742400,30.269,15.477,32.077942,15.2491215,7.40203E+13,
6622,856828800,32.182,14.729,32.077942,15.2491215,7.40278E+13,
6623,856915200,31.983,15.789,32.077942,15.2491215,7.40353E+13,
6624,857001600,31.054,14.948,32.077942,15.2491215,7.40427E+13,
6625,857088000,32.229,14.736,32.077942,15.2491215,7.40502E+13,
6626,857174400,35.167,14.556,32.077942,15.2491215,7.40577E+13,
6627,857260800,38.936,18.441,32.077942,15.2491215,7.40651E+13,
6628,857347200,37.118,21.149,32.077942,15.2491215,7.40726E+13,
6629,857433600,35.028,19.875,32.077942,15.2491215,7.40801E+13,
6630,857520000,34.148,19.141,32.077942,15.2491215,7.40875E+13,
6631,857606400,34.65,18.417,32.077942,15.2491215,7.4095E+13,
6632,857692800,34.403,20.621,32.077942,15.2491215,7.41024E+13,
6633,857779200,40.218,18.926,32.077942,15.2491215,7.41099E+13,
6634,857865600,37.564,21.477,32.077942,15.2491215,7.41174E+13,
6635,857952000,31.225,22.314,32.077942,15.2491215,7.41248E+13,
6636,858038400,39.233,24.704,32.077942,15.2491215,7.41323E+13,
6637,858124800,42.849,23.402,32.077942,15.2491215,7.41398E+13,
6638,858211200,39.691,27.093,32.077942,15.2491215,7.41472E+13,
6639,858297600,39.109,25.553,32.077942,15.2491215,7.41547E+13,
6640,858384000,36.982,23.479,32.077942,15.2491215,7.41622E+13,
6641,858470400,34.717,20.596,32.077942,15.2491215,7.41696E+13,
6642,858556800,33.959,19.378,32.077942,15.2491215,7.41771E+13,
6643,858643200,33.195,18.869,32.077942,15.2491215,7.41846E+13,
6644,858729600,34.142,19.67,32.077942,15.2491215,7.4192E+13,
6645,858816000,36.274,18.634,32.077942,15.2491215,7.41995E+13,
6646,858902400,40.009,19.936,32.077942,15.2491215,7.4207E+13,
6647,858988800,39.974,23.865,32.077942,15.2491215,7.42144E+13,
6648,859075200,39.719,22.877,32.077942,15.2491215,7.42219E+13,
6649,859161600,35.961,21.769,32.077942,15.2491215,7.42294E+13,
6650,859248000,34.205,19.034,32.077942,15.2491215,7.42368E+13,
6651,859334400,36.909,18.379,32.077942,15.2491215,7.42443E+13,
6652,859420800,42.806,21.263,32.077942,15.2491215,7.42517E+13,
6653,859507200,42.183,22.154,32.077942,15.2491215,7.42592E+13,
6654,859593600,36.227,23.126,32.077942,15.2491215,7.42667E+13,
6655,859680000,37.38,19.924,32.077942,15.2491215,7.42741E+13,
6656,859766400,38.802,20.251,32.077942,15.2491215,7.42816E+13,
6657,859852800,41.831,22.761,32.077942,15.2491215,7.42891E+13,
6658,859939200,44.967,24.739,32.077942,15.2491215,7.42965E+13,
6659,860025600,43.995,25.474,32.077942,15.2491215,7.4304E+13,
6660,860112000,41.669,26.969,32.077942,15.2491215,7.43115E+13,
6661,860198400,39.333,27.125,32.077942,15.2491215,7.43189E+13,
6662,860284800,33.701,22.266,32.077942,15.2491215,7.43264E+13,
6663,860371200,34.428,19.142,32.077942,15.2491215,7.43339E+13,
6664,860457600,37.075,18.813,32.077942,15.2491215,7.43413E+13,
6665,860544000,37.041,19.546,32.077942,15.2491215,7.43488E+13,
6666,860630400,35.631,22.394,32.077942,15.2491215,7.43563E+13,
6667,860716800,37.589,22.824,32.077942,15.2491215,7.43637E+13,
6668,860803200,39.191,22.671,32.077942,15.2491215,7.43712E+13,
6669,860889600,42.666,23.704,32.077942,15.2491215,7.43787E+13,
6670,860976000,45.919,24.641,32.077942,15.2491215,7.43861E+13,
6671,861062400,44.013,25.642,32.077942,15.2491215,7.43936E+13,
6672,861148800,44.442,26.318,32.077942,15.2491215,7.4401E+13,
6673,861235200,42.388,27.674,32.077942,15.2491215,7.44085E+13,
6674,861321600,39.94,26.635,32.077942,15.2491215,7.4416E+13,
6675,861408000,40.422,27.392,32.077942,15.2491215,7.44234E+13,
6676,861494400,39.231,23.756,32.077942,15.2491215,7.44309E+13,
6677,861580800,39.946,22.144,32.077942,15.2491215,7.44384E+13,
6678,861667200,40.55,22.976,32.077942,15.2491215,7.44458E+13,
6679,861753600,41.316,23.672,32.077942,15.2491215,7.44533E+13,
6680,861840000,44.484,23.539,32.077942,15.2491215,7.44608E+13,
6681,861926400,45.444,24.399,32.077942,15.2491215,7.44682E+13,
6682,862012800,43.614,26.221,32.077942,15.2491215,7.44757E+13,
6683,862099200,42.604,28.837,32.077942,15.2491215,7.44832E+13,
6684,862185600,41.326,27.156,32.077942,15.2491215,7.44906E+13,
6685,862272000,42.241,27.102,32.077942,15.2491215,7.44981E+13,
6686,862358400,40.411,28.654,32.077942,15.2491215,7.45056E+13,
6687,862444800,43.125,25.631,32.077942,15.2491215,7.4513E+13,
6688,862531200,43.983,26.717,32.077942,15.2491215,7.45205E+13,
6689,862617600,42.145,29.227,32.077942,15.2491215,7.4528E+13,
6690,862704000,33.743,26.97,32.077942,15.2491215,7.45354E+13,
6691,862790400,33.493,25.993,32.077942,15.2491215,7.45429E+13,
6692,862876800,39.39,24.655,32.077942,15.2491215,7.45503E+13,
6693,862963200,39.899,23.658,32.077942,15.2491215,7.45578E+13,
6694,863049600,40.616,24.498,32.077942,15.2491215,7.45653E+13,
6695,863136000,44.314,23.926,32.077942,15.2491215,7.45727E+13,
6696,863222400,44.715,24.426,32.077942,15.2491215,7.45802E+13,
6697,863308800,44.994,23.887,32.077942,15.2491215,7.45877E+13,
6698,863395200,41.066,26.375,32.077942,15.2491215,7.45951E+13,
6699,863481600,34.638,27.69,32.077942,15.2491215,7.46026E+13,
6700,863568000,36.923,25.565,32.077942,15.2491215,7.46101E+13,
6701,863654400,38.408,24.905,32.077942,15.2491215,7.46175E+13,
6702,863740800,41.893,25.166,32.077942,15.2491215,7.4625E+13,
6703,863827200,38.798,26.854,32.077942,15.2491215,7.46325E+13,
6704,863913600,41.969,25.232,32.077942,15.2491215,7.46399E+13,
6705,864000000,41.41,26.693,32.077942,15.2491215,7.46474E+13,
6706,864086400,40.326,28.545,32.077942,15.2491215,7.46549E+13,
6707,864172800,40.815,26.238,32.077942,15.2491215,7.46623E+13,
6708,864259200,40.005,28.869,32.077942,15.2491215,7.46698E+13,
6709,864345600,31.672,24.559,32.077942,15.2491215,7.46773E+13,
6710,864432000,43.839,23.577,32.077942,15.2491215,7.46847E+13,
6711,864518400,39.074,28.608,32.077942,15.2491215,7.46922E+13,
6712,864604800,44.359,25.566,32.077942,15.2491215,7.46996E+13,
6713,864691200,42.897,26.247,32.077942,15.2491215,7.47071E+13,
6714,864777600,44.359,25.463,32.077942,15.2491215,7.47146E+13,
6715,864864000,42.015,29.323,32.077942,15.2491215,7.4722E+13,
6716,864950400,37.497,29.34,32.077942,15.2491215,7.47295E+13,
6717,865036800,37.839,27.862,32.077942,15.2491215,7.4737E+13,
6718,865123200,38.762,26.939,32.077942,15.2491215,7.47444E+13,
6719,865209600,41.481,27.323,32.077942,15.2491215,7.47519E+13,
6720,865296000,45.057,29.326,32.077942,15.2491215,7.47594E+13,
6721,865382400,43.796,30.107,32.077942,15.2491215,7.47668E+13,
6722,865468800,41.717,27.316,32.077942,15.2491215,7.47743E+13,
6723,865555200,40.266,27.071,32.077942,15.2491215,7.47818E+13,
6724,865641600,34.954,28.25,32.077942,15.2491215,7.47892E+13,
6725,865728000,40.579,26.081,32.077942,15.2491215,7.47967E+13,
6726,865814400,43.437,27.479,32.077942,15.2491215,7.48042E+13,
6727,865900800,41.594,29.579,32.077942,15.2491215,7.48116E+13,
6728,865987200,36.286,27.4,32.077942,15.2491215,7.48191E+13,
6729,866073600,43.362,26.278,32.077942,15.2491215,7.48265E+13,
6730,866160000,45.47,29.007,32.077942,15.2491215,7.4834E+13,
6731,866246400,40.913,29.732,32.077942,15.2491215,7.48415E+13,
6732,866332800,41.356,26.014,32.077942,15.2491215,7.48489E+13,
6733,866419200,40.804,27.796,32.077942,15.2491215,7.48564E+13,
6734,866505600,36.38,28.107,32.077942,15.2491215,7.48639E+13,
6735,866592000,39.193,27.909,32.077942,15.2491215,7.48713E+13,
6736,866678400,36.858,25.97,32.077942,15.2491215,7.48788E+13,
6737,866764800,38.494,26.994,32.077942,15.2491215,7.48863E+13,
6738,866851200,38.155,27.205,32.077942,15.2491215,7.48937E+13,
6739,866937600,40.856,26.689,32.077942,15.2491215,7.49012E+13,
6740,867024000,40.256,28.176,32.077942,15.2491215,7.49087E+13,
6741,867110400,40.952,27.653,32.077942,15.2491215,7.49161E+13,
6742,867196800,40.019,27.782,32.077942,15.2491215,7.49236E+13,
6743,867283200,39.464,28.993,32.077942,15.2491215,7.49311E+13,
6744,867369600,42.318,27.308,32.077942,15.2491215,7.49385E+13,
6745,867456000,40.275,26.252,32.077942,15.2491215,7.4946E+13,
6746,867542400,41.419,26.16,32.077942,15.2491215,7.49535E+13,
6747,867628800,42.192,29.743,32.077942,15.2491215,7.49609E+13,
6748,867715200,41.681,28.463,32.077942,15.2491215,7.49684E+13,
6749,867801600,40.747,29.263,32.077942,15.2491215,7.49758E+13,
6750,867888000,35.594,28.156,32.077942,15.2491215,7.49833E+13,
6751,867974400,32.747,25.393,32.077942,15.2491215,7.49908E+13,
6752,868060800,34.368,24.42,32.077942,15.2491215,7.49982E+13,
6753,868147200,33.983,25.186,32.077942,15.2491215,7.50057E+13,
6754,868233600,36.728,25.924,32.077942,15.2491215,7.50132E+13,
6755,868320000,36.878,25.443,32.077942,15.2491215,7.50206E+13,
6756,868406400,35.994,26.868,32.077942,15.2491215,7.50281E+13,
6757,868492800,36.395,26.092,32.077942,15.2491215,7.50356E+13,
6758,868579200,33.9,24.831,32.077942,15.2491215,7.5043E+13,
6759,868665600,36.119,27.058,32.077942,15.2491215,7.50505E+13,
6760,868752000,34.695,27.209,32.077942,15.2491215,7.5058E+13,
6761,868838400,32.462,24.586,32.077942,15.2491215,7.50654E+13,
6762,868924800,37.009,24.592,32.077942,15.2491215,7.50729E+13,
6763,869011200,37.377,24.945,32.077942,15.2491215,7.50804E+13,
6764,869097600,37.285,25.956,32.077942,15.2491215,7.50878E+13,
6765,869184000,36.159,23.501,32.077942,15.2491215,7.50953E+13,
6766,869270400,39.926,26.144,32.077942,15.2491215,7.51028E+13,
6767,869356800,39.612,26.425,32.077942,15.2491215,7.51102E+13,
6768,869443200,36.851,26.032,32.077942,15.2491215,7.51177E+13,
6769,869529600,33.263,23.995,32.077942,15.2491215,7.51251E+13,
6770,869616000,37.771,25.217,32.077942,15.2491215,7.51326E+13,
6771,869702400,40.501,27.1,32.077942,15.2491215,7.51401E+13,
6772,869788800,38.301,27.665,32.077942,15.2491215,7.51475E+13,
6773,869875200,36.368,27.061,32.077942,15.2491215,7.5155E+13,
6774,869961600,42.647,27.346,32.077942,15.2491215,7.51625E+13,
6775,870048000,38.941,27.783,32.077942,15.2491215,7.51699E+13,
6776,870134400,40.136,26.459,32.077942,15.2491215,7.51774E+13,
6777,870220800,38.472,28.002,32.077942,15.2491215,7.51849E+13,
6778,870307200,41.036,27.738,32.077942,15.2491215,7.51923E+13,
6779,870393600,43.707,27.513,32.077942,15.2491215,7.51998E+13,
6780,870480000,39.196,28.533,32.077942,15.2491215,7.52073E+13,
6781,870566400,36.648,26.549,32.077942,15.2491215,7.52147E+13,
6782,870652800,32.163,25.208,32.077942,15.2491215,7.52222E+13,
6783,870739200,35.813,25.1,32.077942,15.2491215,7.52297E+13,
6784,870825600,33.461,27.232,32.077942,15.2491215,7.52371E+13,
6785,870912000,36.257,26.051,32.077942,15.2491215,7.52446E+13,
6786,870998400,37.405,23.372,32.077942,15.2491215,7.52521E+13,
6787,871084800,36.903,24.948,32.077942,15.2491215,7.52595E+13,
6788,871171200,36.996,24.251,32.077942,15.2491215,7.5267E+13,
6789,871257600,38.044,25.074,32.077942,15.2491215,7.52744E+13,
6790,871344000,36.639,25.407,32.077942,15.2491215,7.52819E+13,
6791,871430400,40.639,26.458,32.077942,15.2491215,7.52894E+13,
6792,871516800,38.806,27.341,32.077942,15.2491215,7.52968E+13,
6793,871603200,30.051,24.677,32.077942,15.2491215,7.53043E+13,
6794,871689600,34.606,23.585,32.077942,15.2491215,7.53118E+13,
6795,871776000,33.558,23.481,32.077942,15.2491215,7.53192E+13,
6796,871862400,38.467,24.613,32.077942,15.2491215,7.53267E+13,
6797,871948800,34.534,25.383,32.077942,15.2491215,7.53342E+13,
6798,872035200,38.374,23.851,32.077942,15.2491215,7.53416E+13,
6799,872121600,37.977,26.142,32.077942,15.2491215,7.53491E+13,
6800,872208000,38.285,26.751,32.077942,15.2491215,7.53566E+13,
6801,872294400,38.472,25.66,32.077942,15.2491215,7.5364E+13,
6802,872380800,42.75,26.875,32.077942,15.2491215,7.53715E+13,
6803,872467200,40.981,27.378,32.077942,15.2491215,7.5379E+13,
6804,872553600,39.885,26.907,32.077942,15.2491215,7.53864E+13,
6805,872640000,37.313,26.157,32.077942,15.2491215,7.53939E+13,
6806,872726400,38.288,25.483,32.077942,15.2491215,7.54014E+13,
6807,872812800,42.678,26.251,32.077942,15.2491215,7.54088E+13,
6808,872899200,39.618,27.881,32.077942,15.2491215,7.54163E+13,
6809,872985600,41.321,28.322,32.077942,15.2491215,7.54237E+13,
6810,873072000,40.883,27.772,32.077942,15.2491215,7.54312E+13,
6811,873158400,44.479,27.367,32.077942,15.2491215,7.54387E+13,
6812,873244800,43.345,26.788,32.077942,15.2491215,7.54461E+13,
6813,873331200,42.195,29.796,32.077942,15.2491215,7.54536E+13,
6814,873417600,42.381,27.384,32.077942,15.2491215,7.54611E+13,
6815,873504000,42.613,29.055,32.077942,15.2491215,7.54685E+13,
6816,873590400,43.967,29.756,32.077942,15.2491215,7.5476E+13,
6817,873676800,43.3,27.545,32.077942,15.2491215,7.54835E+13,
6818,873763200,42.917,26.385,32.077942,15.2491215,7.54909E+13,
6819,873849600,42.025,29.034,32.077942,15.2491215,7.54984E+13,
6820,873936000,45.899,28.238,32.077942,15.2491215,7.55059E+13,
6821,874022400,43.653,30.022,32.077942,15.2491215,7.55133E+13,
6822,874108800,41.297,29.559,32.077942,15.2491215,7.55208E+13,
6823,874195200,41.499,28.211,32.077942,15.2491215,7.55283E+13,
6824,874281600,38.618,26.934,32.077942,15.2491215,7.55357E+13,
6825,874368000,40.464,25.095,32.077942,15.2491215,7.55432E+13,
6826,874454400,43.621,26.267,32.077942,15.2491215,7.55507E+13,
6827,874540800,43.203,28.598,32.077942,15.2491215,7.55581E+13,
6828,874627200,44.796,28.361,32.077942,15.2491215,7.55656E+13,
6829,874713600,42.484,28.55,32.077942,15.2491215,7.5573E+13,
6830,874800000,45.251,25.272,32.077942,15.2491215,7.55805E+13,
6831,874886400,43.612,24.02,32.077942,15.2491215,7.5588E+13,
6832,874972800,44.915,25.205,32.077942,15.2491215,7.55954E+13,
6833,875059200,44.677,26.548,32.077942,15.2491215,7.56029E+13,
6834,875145600,44.151,29.504,32.077942,15.2491215,7.56104E+13,
6835,875232000,44.454,28.835,32.077942,15.2491215,7.56178E+13,
6836,875318400,42.64,27.255,32.077942,15.2491215,7.56253E+13,
6837,875404800,39.789,28.436,32.077942,15.2491215,7.56328E+13,
6838,875491200,43.436,26.735,32.077942,15.2491215,7.56402E+13,
6839,875577600,43.091,26.602,32.077942,15.2491215,7.56477E+13,
6840,875664000,42.148,27.207,32.077942,15.2491215,7.56552E+13,
6841,875750400,41.865,25.944,32.077942,15.2491215,7.56626E+13,
6842,875836800,41.027,26.332,32.077942,15.2491215,7.56701E+13,
6843,875923200,41.542,27.107,32.077942,15.2491215,7.56776E+13,
6844,876009600,41.772,25.944,32.077942,15.2491215,7.5685E+13,
6845,876096000,42.62,27.737,32.077942,15.2491215,7.56925E+13,
6846,876182400,44.506,27.652,32.077942,15.2491215,7.57E+13,
6847,876268800,41.09,28.468,32.077942,15.2491215,7.57074E+13,
6848,876355200,39.828,27.615,32.077942,15.2491215,7.57149E+13,
6849,876441600,40.279,27.822,32.077942,15.2491215,7.57223E+13,
6850,876528000,42.425,27.678,32.077942,15.2491215,7.57298E+13,
6851,876614400,39.598,27.614,32.077942,15.2491215,7.57373E+13,
6852,876700800,41.837,26.469,32.077942,15.2491215,7.57447E+13,
6853,876787200,43.422,25.501,32.077942,15.2491215,7.57522E+13,
6854,876873600,41.493,27.987,32.077942,15.2491215,7.57597E+13,
6855,876960000,41.274,27.919,32.077942,15.2491215,7.57671E+13,
6856,877046400,38.892,29.111,32.077942,15.2491215,7.57746E+13,
6857,877132800,40.969,25.905,32.077942,15.2491215,7.57821E+13,
6858,877219200,38.519,25.433,32.077942,15.2491215,7.57895E+13,
6859,877305600,33.31,23.807,32.077942,15.2491215,7.5797E+13,
6860,877392000,36.584,23.16,32.077942,15.2491215,7.58045E+13,
6861,877478400,35.662,23.493,32.077942,15.2491215,7.58119E+13,
6862,877564800,40.401,23.949,32.077942,15.2491215,7.58194E+13,
6863,877651200,37.74,25.391,32.077942,15.2491215,7.58269E+13,
6864,877737600,37.785,26.454,32.077942,15.2491215,7.58343E+13,
6865,877824000,38.196,22.25,32.077942,15.2491215,7.58418E+13,
6866,877910400,39.783,22.629,32.077942,15.2491215,7.58492E+13,
6867,877996800,40.966,23.998,32.077942,15.2491215,7.58567E+13,
6868,878083200,42.247,28.843,32.077942,15.2491215,7.58642E+13,
6869,878169600,36.051,28.796,32.077942,15.2491215,7.58716E+13,
6870,878256000,37.03,25.361,32.077942,15.2491215,7.58791E+13,
6871,878342400,36.224,26.543,32.077942,15.2491215,7.58866E+13,
6872,878428800,28.702,23.956,32.077942,15.2491215,7.5894E+13,
6873,878515200,35.28,23.022,32.077942,15.2491215,7.59015E+13,
6874,878601600,37.532,23.852,32.077942,15.2491215,7.5909E+13,
6875,878688000,37.225,25.428,32.077942,15.2491215,7.59164E+13,
6876,878774400,36.714,24.765,32.077942,15.2491215,7.59239E+13,
6877,878860800,35.432,23.093,32.077942,15.2491215,7.59314E+13,
6878,878947200,36.689,23.263,32.077942,15.2491215,7.59388E+13,
6879,879033600,35.554,22.49,32.077942,15.2491215,7.59463E+13,
6880,879120000,34.518,20.067,32.077942,15.2491215,7.59538E+13,
6881,879206400,33.948,18.536,32.077942,15.2491215,7.59612E+13,
6882,879292800,34.346,17.592,32.077942,15.2491215,7.59687E+13,
6883,879379200,35.779,18.234,32.077942,15.2491215,7.59762E+13,
6884,879465600,37.078,19.405,32.077942,15.2491215,7.59836E+13,
6885,879552000,37.661,20.393,32.077942,15.2491215,7.59911E+13,
6886,879638400,36.95,20.098,32.077942,15.2491215,7.59985E+13,
6887,879724800,36.543,20.267,32.077942,15.2491215,7.6006E+13,
6888,879811200,36.296,19.375,32.077942,15.2491215,7.60135E+13,
6889,879897600,36.031,19.623,32.077942,15.2491215,7.60209E+13,
6890,879984000,34.478,20.245,32.077942,15.2491215,7.60284E+13,
6891,880070400,34.212,20.457,32.077942,15.2491215,7.60359E+13,
6892,880156800,34.064,18.966,32.077942,15.2491215,7.60433E+13,
6893,880243200,33.031,18.334,32.077942,15.2491215,7.60508E+13,
6894,880329600,32.609,17.511,32.077942,15.2491215,7.60583E+13,
6895,880416000,32.615,15.434,32.077942,15.2491215,7.60657E+13,
6896,880502400,32.803,16.461,32.077942,15.2491215,7.60732E+13,
6897,880588800,32.589,17.414,32.077942,15.2491215,7.60807E+13,
6898,880675200,33.717,16.94,32.077942,15.2491215,7.60881E+13,
6899,880761600,35.466,18.487,32.077942,15.2491215,7.60956E+13,
6900,880848000,33.552,17.697,32.077942,15.2491215,7.61031E+13,
6901,880934400,33.863,16.842,32.077942,15.2491215,7.61105E+13,
6902,881020800,34.226,18.315,32.077942,15.2491215,7.6118E+13,
6903,881107200,33.261,18.341,32.077942,15.2491215,7.61255E+13,
6904,881193600,32.473,17.724,32.077942,15.2491215,7.61329E+13,
6905,881280000,32.049,18.17,32.077942,15.2491215,7.61404E+13,
6906,881366400,32.735,16.7,32.077942,15.2491215,7.61478E+13,
6907,881452800,34.914,16.732,32.077942,15.2491215,7.61553E+13,
6908,881539200,35.791,18.972,32.077942,15.2491215,7.61628E+13,
6909,881625600,34.399,18.376,32.077942,15.2491215,7.61702E+13,
6910,881712000,31.483,15.238,32.077942,15.2491215,7.61777E+13,
6911,881798400,31.799,13.419,32.077942,15.2491215,7.61852E+13,
6912,881884800,34.875,15.413,32.077942,15.2491215,7.61926E+13,
6913,881971200,29.975,17.632,32.077942,15.2491215,7.62001E+13,
6914,882057600,30.51,16.053,32.077942,15.2491215,7.62076E+13,
6915,882144000,32.918,16.691,32.077942,15.2491215,7.6215E+13,
6916,882230400,31.084,16.761,32.077942,15.2491215,7.62225E+13,
6917,882316800,28.565,15.679,32.077942,15.2491215,7.623E+13,
6918,882403200,29.863,14.763,32.077942,15.2491215,7.62374E+13,
6919,882489600,30.593,14.089,32.077942,15.2491215,7.62449E+13,
6920,882576000,29.509,14.359,32.077942,15.2491215,7.62524E+13,
6921,882662400,30.711,14.918,32.077942,15.2491215,7.62598E+13,
6922,882748800,30.537,14.934,32.077942,15.2491215,7.62673E+13,
6923,882835200,30.72,14.3,32.077942,15.2491215,7.62748E+13,
6924,882921600,30.842,14.924,32.077942,15.2491215,7.62822E+13,
6925,883008000,31.215,15.26,32.077942,15.2491215,7.62897E+13,
6926,883094400,32.011,16.461,32.077942,15.2491215,7.62971E+13,
6927,883180800,33.236,17.184,32.077942,15.2491215,7.63046E+13,
6928,883267200,32.475,17.708,32.077942,15.2491215,7.63121E+13,
6929,883353600,31.794,18.269,32.077942,15.2491215,7.63195E+13,
6930,883440000,31.132,18.409,32.077942,15.2491215,7.6327E+13,
6931,883526400,27.422,17.531,32.077942,15.2491215,7.63345E+13,
6932,883612800,29.744,14.956,32.077942,15.2491215,7.63419E+13,
6933,883699200,29.327,13.658,32.077942,15.2491215,7.63494E+13,
6934,883785600,30.059,12.775,32.077942,15.2491215,7.63569E+13,
6935,883872000,35.285,13.354,32.077942,15.2491215,7.63643E+13,
6936,883958400,27.699,18.731,32.077942,15.2491215,7.63718E+13,
6937,884044800,27.466,13.747,32.077942,15.2491215,7.63793E+13,
6938,884131200,29.569,13.76,32.077942,15.2491215,7.63867E+13,
6939,884217600,30.008,16.904,32.077942,15.2491215,7.63942E+13,
6940,884304000,29.933,15.366,32.077942,15.2491215,7.64017E+13,
6941,884390400,28.071,15.564,32.077942,15.2491215,7.64091E+13,
6942,884476800,27.019,14.307,32.077942,15.2491215,7.64166E+13,
6943,884563200,25.995,12.363,32.077942,15.2491215,7.64241E+13,
6944,884649600,25.166,10.36,32.077942,15.2491215,7.64315E+13,
6945,884736000,25.554,9.068,32.077942,15.2491215,7.6439E+13,
